"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000010322",2398.00162796278,0.102581205473677,0.116894679014237,0.877552394503625,0.380186673507794,0.558712421312821
"ENSG00000135018",4235.1672724162,-0.108815145074443,0.124007070274485,-0.877491459427151,0.380219755703992,0.558712421312821
"ENSG00000138069",4560.04095844061,0.102071624120342,0.116326675448263,0.877456728880202,0.380238612018965,0.558712421312821
"ENSG00000144136",813.73103296838,-0.119385666086098,0.136062663464361,-0.877431494036337,0.380252313176152,0.558712421312821
"ENSG00000173805",37.5111608552228,-0.47815120952971,0.545105154924843,-0.877172422989902,0.380392992305423,0.558859486881494
"ENSG00000163449",9.67086427463588,0.833240574238707,0.950147265414074,0.87695939836819,0.38050869154884,0.558969825449267
"ENSG00000126787",1715.87261699688,0.133870645836972,0.152691010900689,0.87674215428466,0.38062670475505,0.559083539339907
"ENSG00000260643",26.4991467167575,0.496110872148537,0.565941423913638,0.876611697227951,0.380697583566407,0.559128003000092
"ENSG00000112984",1740.15025426662,-0.120851829017747,0.137890354458126,-0.876434247287736,0.380794007160993,0.559150334285988
"ENSG00000138028",665.599759642282,-0.126166883860257,0.143953912384712,-0.876439422661055,0.380791194729638,0.559150334285988
"ENSG00000150722",4.45735559325882,-1.14188073971836,1.30308998612386,-0.876286942481209,0.380874061741214,0.559208248679332
"ENSG00000119772",577.049990485382,0.131666803855868,0.150291389947127,0.876076825839379,0.380988270057156,0.559316290693781
"ENSG00000023572",667.439438419926,0.137551552413203,0.157030338086694,0.87595527137732,0.381054350246742,0.559353661892045
"ENSG00000175970",1665.30197141528,0.104335344440285,0.11912601835465,0.87584010513697,0.381116964123054,0.559385937427815
"ENSG00000152382",312.47596154019,0.162638822277871,0.18573367782337,0.875656069399207,0.381217034254693,0.559473176790969
"ENSG00000130312",1218.51664262643,0.119600004094047,0.136612454745969,0.875469255833539,0.381318631335594,0.559562638267057
"ENSG00000266967",43.4143758871316,-0.3746294443219,0.427969735655084,-0.875364337967644,0.381375697374676,0.559586740958218
"ENSG00000176095",445.36509062921,0.146307461132824,0.167202334802844,0.875032404932273,0.381556274107397,0.559792044558844
"ENSG00000205155",142.97550172084,-0.232394467602485,0.265766135744685,-0.874432203152252,0.381882926387223,0.560211593162762
"ENSG00000083544",1008.62721906086,-0.127042021042733,0.14531012382801,-0.874281968082971,0.381964716771619,0.560262774142295
"ENSG00000160953",695.468244368383,-0.12827178883671,0.146727354724355,-0.874218642308955,0.381999195558709,0.560262774142295
"ENSG00000169957",771.437431626759,0.135221327973203,0.154740000927312,0.87386149129417,0.382193688200289,0.560488326001681
"ENSG00000119048",909.577554258803,0.115696874714207,0.132415154167125,0.873743458155726,0.382257978495121,0.560522907976499
"ENSG00000174652",924.012089596882,0.116641092386231,0.133547694672135,0.873404012495978,0.382442904724461,0.560734357911948
"ENSG00000070404",171.600388866647,-0.222011804810581,0.254373772161822,-0.872777892641174,0.382784151723306,0.561174934527066
"ENSG00000134255",972.465660743487,0.123971793696075,0.142060117704266,0.872671342946188,0.382842241867479,0.561200343689271
"ENSG00000102030",503.707213047331,-0.152385983422745,0.174678812664336,-0.872378172821514,0.383002104034963,0.561315164497861
"ENSG00000167232",1753.86417674495,0.123734961998163,0.141827276272221,0.872434169578693,0.382971566512716,0.561315164497861
"ENSG00000153234",27.9777363268373,0.466540500620989,0.534917120899054,0.87217343097349,0.383113771569745,0.561419063510411
"ENSG00000104824",2793.96405576764,-0.0952508777483296,0.109265814024467,-0.871735396827786,0.383352745211677,0.561709476303031
"ENSG00000189325",6.9126573047649,-0.938034695293901,1.07638767783415,-0.871465471605328,0.383500050902203,0.561822257023679
"ENSG00000211445",19.806359783674,0.543773780594795,0.623991063641648,0.871444820733969,0.383511322083344,0.561822257023679
"ENSG00000102125",209.757712148683,0.209013740356749,0.240022095023722,0.870810415749812,0.383857677168488,0.562032281337834
"ENSG00000170153",185.974247154558,-0.1958155007886,0.224810338911342,-0.871025335119588,0.383740319929506,0.562032281337834
"ENSG00000173991",21.2273052209239,-0.528566429567156,0.606973842538206,-0.870822418568861,0.383851122421134,0.562032281337834
"ENSG00000177697",1153.80028194168,0.133948333001129,0.153820673092938,0.870808392056619,0.383858782315418,0.562032281337834
"ENSG00000228727",48.1562926179467,-0.364814026375822,0.418844102172502,-0.871001941972127,0.38375309274859,0.562032281337834
"ENSG00000075399",110.386102761782,0.251233890780281,0.288552868032623,0.870668493067543,0.383935186432642,0.562084378733763
"ENSG00000183793",97.3645129042043,0.273602552389371,0.314612427279501,0.869649539133758,0.384491956364083,0.562839649923141
"ENSG00000138101",580.736680989495,-0.131801264149869,0.151587094053113,-0.869475498380412,0.384587103895231,0.562883974822968
"ENSG00000183155",386.359446724767,-0.150364539841689,0.172943209619426,-0.869444600759852,0.384603997032064,0.562883974822968
"ENSG00000162434",200.006295740151,0.189298147655383,0.217765281463038,0.869276068175786,0.384696149462619,0.562899179803486
"ENSG00000187678",36.8326636227597,-0.425832978838136,0.489841455017778,-0.869328176445746,0.384667655585507,0.562899179803486
"ENSG00000102890",568.488042455498,0.152621527664825,0.175622597740722,0.869031261513087,0.384830032072102,0.563035247221418
"ENSG00000143158",7245.26448113213,0.0963951741654178,0.111003188579845,0.868400046869648,0.385175369215809,0.563440332769728
"ENSG00000182372",513.737744871298,-0.147734782180605,0.170127744018309,-0.868375602304501,0.385188746630943,0.563440332769728
"ENSG00000145244",6.98316741750566,-0.903450692489219,1.04074720200487,-0.868078905952214,0.385351137889066,0.563617996345289
"ENSG00000173085",446.255373106282,-0.141176384378683,0.162702820344798,-0.867694758329961,0.385561456122465,0.563865713154564
"ENSG00000100307",273.910694966077,-0.188024050802255,0.216802221928089,-0.867260718686828,0.385799174267082,0.564153444188982
"ENSG00000178896",64.1217521639463,-0.313271139448764,0.361313874515728,-0.867033240471718,0.385923797017932,0.564275752483796
"ENSG00000164236",5.56274484403093,-1.02835239395745,1.1862650046126,-0.866882517783852,0.386006383194218,0.564336577851049
"ENSG00000165794",4.86666308493537,1.07713833992624,1.24279566851467,0.866705901231199,0.38610317124648,0.564418151066226
"ENSG00000079134",1683.37026885965,-0.118535017745167,0.136784347768224,-0.86658319960717,0.386170421974649,0.564456532926639
"ENSG00000182150",551.549239630918,0.13842516737471,0.159867048867686,0.865876791716334,0.386557731530492,0.564962679698902
"ENSG00000074695",7095.31921899994,-0.0960407197567742,0.110947569149966,-0.865640594855734,0.386687286491661,0.565092044969611
"ENSG00000134283",1541.01271211917,-0.113987947011916,0.131715070029657,-0.865413099550798,0.386812093659105,0.565214445250156
"ENSG00000163273",49.8898025252071,0.358130407993338,0.414192779359252,0.864646671405906,0.38723274790992,0.565769068969831
"ENSG00000197915",20.2647662065535,0.533698671893969,0.617318910574276,0.864542884969267,0.387289732556652,0.565792289397618
"ENSG00000196873",26.4232048167294,-0.52642885011122,0.609053771580952,-0.864338872321145,0.387401761988721,0.565895911396425
"ENSG00000110536",225.012106304039,0.181359200765953,0.209882062964829,0.864100524856877,0.387532670716511,0.566027086357871
"ENSG00000171425",153.461588608977,0.21589001051125,0.249947083575471,0.86374286678189,0.38772915957501,0.566202928289637
"ENSG00000196659",246.327342613896,0.182418335793008,0.211197921080565,0.863731682867376,0.387735304731134,0.566202928289637
"ENSG00000175087",235.882074212802,-0.177968368197424,0.206174536043311,-0.863192766734482,0.388031489979799,0.566575353714936
"ENSG00000185634",26.3615032588501,-0.504144993329915,0.584112522316643,-0.863095677747895,0.388084864187024,0.566593202734718
"ENSG00000188501",21.9268189735526,0.518564567286621,0.60110578258927,0.862684376538349,0.388311024672979,0.566863284427719
"ENSG00000129195",243.663336502784,-0.17730278417967,0.205564089140703,-0.862518277977583,0.388402379349401,0.56693653782062
"ENSG00000138382",803.949432004587,-0.136176376620552,0.157954465441508,-0.862124259924637,0.388619142739005,0.567132694899137
"ENSG00000162526",23.1681216132846,-0.509703203106803,0.591168020150828,-0.862196847144674,0.388579204385175,0.567132694899137
"ENSG00000104518",10.4216264798629,-0.767549885492563,0.890470695158763,-0.861959736199646,0.388709674906413,0.567172916758892
"ENSG00000107872",75.0049053051441,-0.341132392535772,0.395779918716774,-0.861924459537553,0.388729088202024,0.567172916758892
"ENSG00000177663",751.911833537588,0.122375611850871,0.141997489553327,0.861815319663896,0.388789153309474,0.567200450510505
"ENSG00000187391",76.3229304797413,-0.284552630186594,0.330587914046591,-0.860747226671121,0.389377276249043,0.567998274888555
"ENSG00000120328",25.3183250548659,0.51023608531414,0.593324148010248,0.859961771360985,0.389810115870973,0.568509213581975
"ENSG00000132010",16.742937503117,0.585729909563978,0.681111197386392,0.859962237901215,0.389809858688569,0.568509213581975
"ENSG00000132463",4061.07738321447,-0.100554781253973,0.116945307369889,-0.859844516342378,0.389874756500157,0.568543266495516
"ENSG00000130305",414.835478032794,-0.14435160355675,0.167926438385674,-0.859612131028586,0.390002885693875,0.568595210448158
"ENSG00000175279",39.4348487144556,-0.389342584901938,0.452958194152945,-0.859555230323251,0.39003426266852,0.568595210448158
"ENSG00000184925",90.3815533967031,0.265010645724263,0.308266386025345,0.859680645500137,0.389965106532004,0.568595210448158
"ENSG00000164087",404.197511105141,0.14684612578242,0.170903265282199,0.859235343104443,0.39021068787183,0.568792183072965
"ENSG00000257704",15.4823968927819,-0.636909258666824,0.741324603863731,-0.859150303857849,0.390257597144522,0.568800344562604
"ENSG00000253313",527.244719944065,0.143739655038949,0.167339888291344,0.858968274131353,0.390358019738556,0.56882628572126
"ENSG00000275714",5.13346558845735,-1.04259345071627,1.21374971724182,-0.858985535407995,0.390348496322307,0.56882628572126
"ENSG00000102580",1378.91660814882,-0.116803860023369,0.13603639145326,-0.858622158200227,0.390549009116642,0.569044371061063
"ENSG00000100220",1534.17814757159,-0.111638666951909,0.130045250794315,-0.858460161136387,0.390638419819722,0.569054211013305
"ENSG00000213799",350.255363895108,0.17366113595399,0.202278181497711,0.858526286266591,0.390601922011905,0.569054211013305
"ENSG00000088930",3668.09031284666,0.0914688932629608,0.106584134603732,0.858184884673803,0.3907903811042,0.569155146755208
"ENSG00000162645",359.726418087723,0.152087016773529,0.177211140525956,0.858224919280701,0.390768278508084,0.569155146755208
"ENSG00000101955",25.5825771290402,-0.500711553794367,0.583557646981208,-0.858032717735067,0.390874397459772,0.569157104338368
"ENSG00000176973",36.1100549113744,0.425941597509697,0.496409273525267,0.858045206296932,0.390867501702105,0.569157104338368
"ENSG00000147383",495.30566616109,-0.140285398823427,0.16351117369722,-0.857956038424623,0.390916738777866,0.569158567857929
"ENSG00000177868",103.420111511051,0.256794007421317,0.299429631818815,0.857610537278767,0.391107554569563,0.56933014372431
"ENSG00000196639",6.35053190013904,-0.963952033689776,1.12402049902603,-0.857592930489294,0.391117280084846,0.56933014372431
"ENSG00000103381",489.736297837274,-0.13626471702134,0.15894333930184,-0.857316309194734,0.391270097498979,0.569392820106179
"ENSG00000117859",1366.73468471539,-0.109695532167697,0.127956091142154,-0.857290428212831,0.391284397112693,0.569392820106179
"ENSG00000178573",5164.42032196296,0.0928312966871203,0.108282535256547,0.857306272587547,0.391275642830743,0.569392820106179
"ENSG00000107201",33.4912144277675,0.426196487681631,0.497303166063998,0.857015431964461,0.391436356079475,0.569512625595037
"ENSG00000198870",36.3250429036053,0.400762285272423,0.467638446932888,0.856991737742935,0.391449450841124,0.569512625595037
"ENSG00000154721",13.9130379676369,-0.649504113138838,0.758245923279125,-0.856587675842661,0.391672799139569,0.569717174239671
"ENSG00000180616",29.9673536020539,0.450207182231708,0.525548072999661,0.856643198522389,0.391642103972285,0.569717174239671
"ENSG00000103343",396.958644486172,0.144919314586855,0.169225631780242,0.856367401689179,0.391794589922956,0.569777710821953
"ENSG00000110429",1439.20586922675,-0.107843644356788,0.125937947572432,-0.856323661259946,0.391818776979612,0.569777710821953
"ENSG00000176946",1061.04252514072,-0.121229595202227,0.141575744949064,-0.85628788494698,0.391838560808561,0.569777710821953
"ENSG00000188596",7.23998835857088,-0.875625487382038,1.02346142210576,-0.855552997376732,0.392245078017458,0.570308603930557
"ENSG00000166211",5.04297507283603,-1.04617399823677,1.22327606012695,-0.855223144094064,0.392427625848755,0.570513776825205
"ENSG00000181830",358.34347782868,0.153877086635482,0.179961462800207,0.855055767168976,0.392520275501839,0.570588225652958
"ENSG00000148357",6.9970671312219,0.89841735421821,1.05087062810418,0.854926696199506,0.39259173037087,0.570631852156287
"ENSG00000169180",2962.14587230351,0.0920456522750785,0.107699019220305,0.854656364946027,0.39274141377702,0.570789162581358
"ENSG00000008130",1001.36296423627,0.115998516267273,0.135812828071472,0.854105741809812,0.393046402793247,0.571075974526304
"ENSG00000067829",1101.80483909032,0.112528877484117,0.131755195211974,0.854075448813045,0.393063186185328,0.571075974526304
"ENSG00000122033",839.074584199284,-0.123479022904995,0.144558643416131,-0.854179452622171,0.393005566208882,0.571075974526304
"ENSG00000117899",2663.24211012888,-0.0946864239200651,0.110903237017757,-0.853775114831903,0.393229605330813,0.571257484258279
"ENSG00000163629",982.757108766172,0.115406379501262,0.135206969553266,0.853553480878789,0.393352443088472,0.571375650267452
"ENSG00000104324",141.766487825012,-0.21566126592331,0.252730657584904,-0.853324515451234,0.393479368627259,0.571479205188806
"ENSG00000275464",21.6935858170177,-0.575307162241273,0.674234060573873,-0.853275139721659,0.393506743002038,0.571479205188806
"ENSG00000269113",16.7897622186478,-0.579944310734944,0.679766204673283,-0.8531526085703,0.393574680421821,0.571517588560226
"ENSG00000152433",127.264980004556,0.227045349356978,0.266212770339395,0.852871742657266,0.393730433378071,0.57168346906914
"ENSG00000275410",219.226526066727,0.202467371817073,0.237615372606209,0.85208027408485,0.394169539509005,0.572260690584087
"ENSG00000129038",53.6411591974842,-0.352967236040564,0.414439748364328,-0.851673222545912,0.394395486734619,0.572528356019924
"ENSG00000188659",25.5617811770314,-0.471849624885017,0.554125436070637,-0.851521323819665,0.394479823147296,0.57259041586708
"ENSG00000160298",356.207629108851,0.148627928161614,0.174596341345961,0.851265994555455,0.394621610300158,0.572735844020541
"ENSG00000101282",30.6218996543726,-0.46216045557762,0.543659151142768,-0.850092295156186,0.395273774941227,0.573621902104316
"ENSG00000056972",378.55065709807,-0.145260209067976,0.170917527824311,-0.849884800681717,0.395389136719835,0.57364084098379
"ENSG00000168026",100.384132915828,0.260167867520107,0.306084667067342,0.849986606689017,0.395332532563827,0.57364084098379
"ENSG00000197870",4.46260673131743,1.11953274288963,1.31733908002962,0.849844022591705,0.395411810718074,0.57364084098379
"ENSG00000025772",1568.42424841098,-0.109778859795739,0.129248444533637,-0.849363102139067,0.395679278044689,0.57396839226689
"ENSG00000181333",8.06111538953363,0.823827301891613,0.970810120224632,0.848597768738743,0.396105148969503,0.574525629006751
"ENSG00000156853",308.851847528866,0.170146711615607,0.20054285013167,0.848430704479836,0.396198148920334,0.574599990781975
"ENSG00000225950",5.23923939655201,1.02426053241734,1.20744341300533,0.848288641426229,0.396277241778205,0.57465416977821
"ENSG00000132694",1196.46092433104,0.106364780697042,0.125403711431874,0.848178889464728,0.396338352132163,0.5746822631116
"ENSG00000123154",93.4498268928344,-0.259222362982049,0.305780034159271,-0.847741297742902,0.396582061602047,0.574966695703994
"ENSG00000184939",978.695103829368,0.114441662365975,0.135006257545972,0.847676725851067,0.396618031505304,0.574966695703994
"ENSG00000130054",1427.01948203738,-0.112226921288531,0.132410592920511,-0.847567545867751,0.396678854915328,0.574994331332683
"ENSG00000166532",762.331033958979,-0.132525733769616,0.156510108374862,-0.846755108316706,0.397131634995573,0.575468899416337
"ENSG00000178053",612.578838956879,-0.13047659020266,0.154068783818728,-0.846872331751344,0.397066285892148,0.575468899416337
"ENSG00000184735",114.347803568998,0.257323645024293,0.303882003860061,0.84678803534148,0.397113278355934,0.575468899416337
"ENSG00000197321",149.331559372413,-0.216643514891395,0.255954757978951,-0.846413313829514,0.397322213817913,0.575684474593165
"ENSG00000001630",81.2674926783735,-0.275356059489077,0.325545477461542,-0.845829779716738,0.397647709995939,0.575999635478547
"ENSG00000168589",12.1750131994982,-0.673697096652544,0.796440541498231,-0.845884986448847,0.397616908717546,0.575999635478547
"ENSG00000234289",8.5460777011679,-0.805873812114453,0.952796588588315,-0.845798381067311,0.397665228764548,0.575999635478547
"ENSG00000165192",5.22161186836682,1.01778955709974,1.20384988197348,0.845445576180373,0.397862107022233,0.576224187607987
"ENSG00000182489",5.62566822198476,0.988581934185424,1.17002764590873,0.844921859446848,0.398154468752813,0.57658696679191
"ENSG00000162896",6.04495202919237,-1.07428362677827,1.27169862097017,-0.844762752010147,0.398243315155192,0.576594343467071
"ENSG00000204438",548.577224523637,0.131355759514194,0.155491257992847,0.844779064815572,0.398234205452169,0.576594343467071
"ENSG00000152492",1313.45117024554,0.104095433307657,0.123258191576722,0.844531563996402,0.398372433001905,0.576662731762964
"ENSG00000261884",42.5134617425535,-0.36732279741354,0.434944383839044,-0.844528199608784,0.398374312188926,0.576662731762964
"ENSG00000102053",29.1346279754657,0.450048102002003,0.533245026508155,0.84397993348208,0.398680618917559,0.576681735673481
"ENSG00000103313",11.2056210644564,-0.72500974698914,0.858744401382244,-0.844267218304022,0.39852010021297,0.576681735673481
"ENSG00000132950",302.629199916922,-0.169684542696882,0.201016502908097,-0.844132398295975,0.398595425252069,0.576681735673481
"ENSG00000164920",158.423806223682,0.203835942855735,0.241452884194213,0.844205872859978,0.398554373350383,0.576681735673481
"ENSG00000165626",114.676989054164,0.235010592730292,0.278434103105038,0.844043851344012,0.398644901821269,0.576681735673481
"ENSG00000176920",13.6887073320177,0.648646388996883,0.768501412465525,0.844040594428941,0.398646721728378,0.576681735673481
"ENSG00000197442",680.684264409958,-0.136424481285814,0.161635728168569,-0.844024293586489,0.398655830428869,0.576681735673481
"ENSG00000122852",13.427637862823,-0.636882837923769,0.754701821393321,-0.843886711109248,0.398732714734981,0.576696507267432
"ENSG00000198520",32.9276550316051,-0.449352288937896,0.532702613957887,-0.843533103018375,0.398930360162283,0.576865510987815
"ENSG00000204152",26.1894076497345,-0.460829173361737,0.546311817073709,-0.843527741776015,0.398933357224633,0.576865510987815
"ENSG00000137857",22.3008627698752,0.500194903528621,0.593527430399131,0.842749429781625,0.399368595990477,0.57740484259445
"ENSG00000204869",7.79799010852261,-0.829366232117832,0.984164709494605,-0.842710802487252,0.399390204144785,0.57740484259445
"ENSG00000034713",1057.15902941591,-0.110288973057195,0.130891331832353,-0.842599517578859,0.399452460986911,0.577434218932154
"ENSG00000095951",878.003716696461,0.116475032706494,0.138277625767117,0.842327397945476,0.39960471923897,0.577543581163655
"ENSG00000165912",642.240936547367,0.130348936887363,0.154750934183027,0.842314378103832,0.399612005065447,0.577543581163655
"ENSG00000037757",189.757881347894,-0.193434699417379,0.22970800857152,-0.842089488391314,0.399737864629457,0.577604224796201
"ENSG00000178988",4562.61539637938,-0.0911777052258516,0.108271573170181,-0.84212044358623,0.399720539134837,0.577604224796201
"ENSG00000103599",95.4916432947955,-0.256509474689336,0.304668052811919,-0.841930987912564,0.399826583768634,0.57767179768209
"ENSG00000087157",183.1909181714,0.18976128192987,0.225494429967453,0.841534231942047,0.400048716070784,0.577814474630516
"ENSG00000120539",570.97414336152,0.141762665450379,0.168439340814093,0.841624437410038,0.399998206097631,0.577814474630516
"ENSG00000173083",36.0310660058099,-0.402937288282018,0.478815266979297,-0.841529742407817,0.400051230056846,0.577814474630516
"ENSG00000101004",103.403374915028,-0.245830377276222,0.292217970276795,-0.841256877677187,0.400204042831278,0.577974561122705
"ENSG00000107242",10.0470005888237,-0.741981543058083,0.882248582225978,-0.841011884865838,0.400341276350086,0.578003839910497
"ENSG00000172461",12.9821985637702,-0.657990824058402,0.782336925501138,-0.841058120370472,0.400315375217134,0.578003839910497
"ENSG00000181090",1752.38384088736,0.10192675338854,0.121197687037225,0.840995862876776,0.400350252104467,0.578003839910497
"ENSG00000173638",325.491994620957,0.155880845373877,0.185413993269026,0.840717804657292,0.400506043679015,0.578046930337144
"ENSG00000214686",4.49110985093228,1.12058761650571,1.33289109855242,0.840719558951753,0.4005050606617,0.578046930337144
"ENSG00000230124",781.312136478325,0.115821606694987,0.137754996163491,0.840779717038554,0.40047135200945,0.578046930337144
"ENSG00000108559",1200.60324464509,-0.104217787199707,0.124002093682421,-0.840451835165116,0.400655096215535,0.578201448463652
"ENSG00000106829",5.3365691469356,1.05280009200802,1.25438797071379,0.839293836187651,0.401304441250234,0.579077850720443
"ENSG00000165282",889.45741581422,-0.111287770470419,0.132640307320211,-0.839019244744031,0.401458510338997,0.579239466505045
"ENSG00000125388",138.354742543609,0.21247184320856,0.253292197349938,0.83884085428426,0.401558621539687,0.579323204105192
"ENSG00000010256",1802.92093526539,-0.127149226095863,0.151650201200421,-0.838437569415566,0.401784996776873,0.579357549232836
"ENSG00000010704",95.3777772821741,-0.272162132354535,0.324623115737299,-0.838394184395611,0.401809354580488,0.579357549232836
"ENSG00000128218",10.8624053745572,-0.732910292626451,0.874025976883743,-0.838545205761016,0.401724569952567,0.579357549232836
"ENSG00000130783",35.7708615130549,0.394616706300254,0.470660056742401,0.838432538829684,0.401787821070902,0.579357549232836
"ENSG00000158796",443.016173142148,0.135676443635925,0.161804327865594,0.838521722043351,0.401737753198528,0.579357549232836
"ENSG00000162852",1182.41309133642,-0.106721050130055,0.127299117409555,-0.838348704231035,0.401834889619695,0.579357549232836
"ENSG00000101098",79.2943283111677,-0.28051656336012,0.33464912994786,-0.838240826754358,0.401895461798873,0.579384212491748
"ENSG00000139946",226.254695663181,0.192204799381048,0.229415223926601,0.837803159229494,0.402141264149706,0.579677875426853
"ENSG00000163322",188.429440718853,-0.193542985747451,0.231124347957543,-0.837397649610695,0.402369086468288,0.579945561769273
"ENSG00000213928",85.8489949578222,0.264968284786253,0.316614859737996,0.836878866031489,0.402660660870711,0.580305070078378
"ENSG00000139974",169.710670468343,-0.203101215794847,0.24288670567808,-0.836197334176189,0.403043897886535,0.580796591313417
"ENSG00000197165",4.79467684850509,-1.05521076860015,1.26247790794755,-0.835825135598326,0.403253283747917,0.581037511921837
"ENSG00000131941",675.541292918884,-0.123956103870413,0.148351019370309,-0.835559502028078,0.403402759714943,0.58105813029034
"ENSG00000166839",94.7202117273834,-0.262035648368807,0.313627445828588,-0.835499736563306,0.403436395204855,0.58105813029034
"ENSG00000167772",11.7034471658868,0.687763688933225,0.823007873355276,0.835670849817413,0.403340098615829,0.58105813029034
"ENSG00000198133",39.3382303097698,-0.38039866006053,0.455256184156557,-0.835570549723089,0.403396542351078,0.58105813029034
"ENSG00000185798",234.742876541162,-0.170909220515814,0.204661496369021,-0.835082433911511,0.403671296355206,0.581335642664453
"ENSG00000178104",458.176090491945,-0.135186310976344,0.161899165189336,-0.835003138022655,0.403715941550997,0.581339133990344
"ENSG00000086102",2186.31908974365,-0.105789839058209,0.126744678564306,-0.834668881222776,0.403904167410847,0.581488548837301
"ENSG00000151065",799.760516860332,-0.119194382210457,0.142799427583961,-0.834697899194132,0.403887824800863,0.581488548837301
"ENSG00000100290",66.0075665514677,-0.313625598481722,0.375840124235203,-0.8344654502228,0.404018748680598,0.581522257870703
"ENSG00000106804",22.3959578509713,-0.499777703758208,0.599072518867756,-0.834252428575401,0.404138752673742,0.581522257870703
"ENSG00000115762",2883.1164244126,-0.109572337297182,0.131336407143484,-0.834287610574538,0.404118931713454,0.581522257870703
"ENSG00000128346",19.6406114529468,0.527846838242553,0.632695095325055,0.834283120167645,0.404121461502534,0.581522257870703
"ENSG00000184922",55.0329279382348,0.321512796600512,0.385281050759197,0.834488994376885,0.404005486584016,0.581522257870703
"ENSG00000131470",467.025747437523,0.132672396732721,0.159159103701036,0.833583462381972,0.404515747927415,0.582003901067145
"ENSG00000161955",535.747919290587,-0.15228649194773,0.182716675757288,-0.83345699737894,0.404587040793989,0.582040046723778
"ENSG00000167196",1013.04027092234,-0.11220378462721,0.134635558691994,-0.833388933185913,0.404625414136103,0.582040046723778
"ENSG00000112578",325.943175261456,-0.169106193002613,0.202960767610624,-0.833196459559316,0.404733939013083,0.582135339629284
"ENSG00000182405",270.800045412812,-0.170793785944732,0.205056357264524,-0.832911440655347,0.40489467685266,0.582305703528752
"ENSG00000148468",469.221189035121,0.132832957780858,0.159510974941791,0.832751212443731,0.40498505511335,0.582374853666393
"ENSG00000165899",10.2438652706914,0.748804776337532,0.899944708070469,0.832056424825266,0.405377096258524,0.582877740014998
"ENSG00000206560",1004.54133134288,0.12563053824916,0.151082274885319,0.831537242502615,0.405670198288969,0.583238275059081
"ENSG00000049245",1790.53106835977,-0.0984486653722587,0.118474139618318,-0.830971768939836,0.405989577824105,0.583528038011763
"ENSG00000103740",16.8335399917525,-0.562011946156211,0.676458086864385,-0.830815621942417,0.406077796116229,0.583528038011763
"ENSG00000105723",604.348550432327,0.128290763017482,0.154434088812105,0.830715316833772,0.406134471481533,0.583528038011763
"ENSG00000112584",797.997115752861,-0.122282895442175,0.147212567785086,-0.830655271367147,0.406168401213213,0.583528038011763
"ENSG00000147180",266.14053470781,-0.183487718651885,0.220862329499789,-0.83077869851074,0.40609865840243,0.583528038011763
"ENSG00000171130",2455.25089261852,0.115437727785746,0.138915939517873,0.830989792722047,0.405979395673588,0.583528038011763
"ENSG00000177685",953.943102290443,0.117664194739882,0.141638074956042,0.830738449222776,0.406121400575758,0.583528038011763
"ENSG00000089723",174.76978244684,-0.194379182252853,0.2340812139662,-0.830392063332855,0.406317151443097,0.583559075646187
"ENSG00000137161",802.114613480291,-0.114823944763899,0.138266642389965,-0.83045297679285,0.406282723723756,0.583559075646187
"ENSG00000163138",404.186977679333,0.149891945736786,0.180490986461031,0.83046776282731,0.406274367057686,0.583559075646187
"ENSG00000114904",1171.37103673643,0.104203718958796,0.125586033048031,0.829739712527926,0.406685963216342,0.584027850179998
"ENSG00000175826",552.485639099891,-0.130799209043681,0.157654724850941,-0.829656130936444,0.40673323117338,0.584034816980526
"ENSG00000185052",11.5177184322789,0.682778058392781,0.823322860657589,0.829295639680703,0.406937137605801,0.584266678591687
"ENSG00000008086",242.803077129816,0.175562314644276,0.21173358920875,0.829166101138479,0.407010424015792,0.584310971564325
"ENSG00000137831",928.020181858815,-0.118424966518106,0.142848619843497,-0.829024226120284,0.407090698817386,0.584365286907484
"ENSG00000104760",7.53206435600648,-0.834491165822397,1.00681485644307,-0.828842721660402,0.407193410259181,0.584451794627193
"ENSG00000196372",270.7288813406,0.182225800276707,0.219914345829651,0.82862170537006,0.407318501890164,0.584570403640366
"ENSG00000135835",29.8468882206541,-0.424431027832113,0.512924309907635,-0.827473020158749,0.407969007996707,0.58538195822287
"ENSG00000160161",9.808692565933,-0.748985746106146,0.905125992294099,-0.827493357259351,0.407957485616289,0.58538195822287
"ENSG00000074319",1467.42172694943,-0.103180476186836,0.124731212101473,-0.827222588864892,0.408110910618253,0.585495929740723
"ENSG00000138161",6.75934120304787,0.890205230011964,1.0761892974976,0.827182756864343,0.408133483452063,0.585495929740723
"ENSG00000142512",8.60606086278403,-0.786587200333838,0.95142872625172,-0.826743169120722,0.408382647651624,0.585792340401626
"ENSG00000118900",2120.56737946703,0.0956070256857877,0.115800366345658,0.825619371534682,0.409020042816065,0.586645517659833
"ENSG00000173825",40.3998837404117,-0.373224874854399,0.452110729191939,-0.825516517870449,0.409078408882922,0.586668119144771
"ENSG00000160710",6042.80736269922,-0.0864157561916019,0.104694277321474,-0.825410503825858,0.409138573548219,0.586693295062011
"ENSG00000166908",825.984964835453,0.111573364062986,0.135186368226298,0.825329990936778,0.409184269417635,0.586697720047008
"ENSG00000280071",40.5597655243728,-0.365210428055323,0.442706507687505,-0.824949310013566,0.409400369679741,0.586946448367384
